filepath,gender,shape
faces/man/man_1461.jpg,man,"(100, 100, 3)"
faces/man/man_6705.jpg,man,"(250, 250, 3)"
faces/man/man_15038.jpg,man,"(250, 250, 3)"
faces/man/man_5804.jpg,man,"(250, 250, 3)"
faces/man/man_15756.jpg,man,"(250, 250, 3)"
faces/man/man_12296.jpg,man,"(250, 250, 3)"
faces/man/man_16540.jpg,man,"(100, 100, 3)"
faces/man/man_11223.jpg,man,"(250, 250, 3)"
faces/man/man_2582.jpg,man,"(100, 100, 3)"
faces/man/man_13799.jpg,man,"(250, 250, 3)"
faces/man/man_10998.jpg,man,"(100, 100, 3)"
faces/man/man_708.jpg,man,"(100, 100, 3)"
faces/man/man_10406.jpg,man,"(250, 250, 3)"
faces/man/man_1294.jpg,man,"(100, 100, 3)"
faces/man/man_12020.jpg,man,"(250, 250, 3)"
faces/man/man_16851.jpg,man,"(100, 100, 3)"
faces/man/man_8609.jpg,man,"(250, 250, 3)"
faces/man/man_16387.jpg,man,"(100, 100, 3)"
faces/man/man_2297.jpg,man,"(100, 100, 3)"
faces/man/man_6849.jpg,man,"(250, 250, 3)"
faces/man/man_10432.jpg,man,"(250, 250, 3)"
faces/man/man_3375.jpg,man,"(100, 100, 3)"
faces/man/man_6654.jpg,man,"(250, 250, 3)"
faces/man/man_3392.jpg,man,"(250, 250, 3)"
faces/man/man_13765.jpg,man,"(250, 250, 3)"
faces/man/man_17391.jpg,man,"(100, 100, 3)"
faces/man/man_648.jpg,man,"(100, 100, 3)"
faces/man/man_7876.jpg,man,"(250, 250, 3)"
faces/man/man_1445.jpg,man,"(100, 100, 3)"
faces/man/man_8636.jpg,man,"(250, 250, 3)"
faces/man/man_17640.jpg,man,"(100, 100, 3)"
faces/man/man_5409.jpg,man,"(250, 250, 3)"
faces/man/man_16941.jpg,man,"(100, 100, 3)"
faces/man/man_9400.jpg,man,"(250, 250, 3)"
faces/man/man_17326.jpg,man,"(100, 100, 3)"
faces/man/man_3200.jpg,man,"(100, 100, 3)"
faces/man/man_8626.jpg,man,"(250, 250, 3)"
faces/man/man_2366.jpg,man,"(100, 100, 3)"
faces/man/man_5053.jpg,man,"(250, 250, 3)"
faces/man/man_13637.jpg,man,"(250, 250, 3)"
faces/man/man_5240.jpg,man,"(100, 100, 3)"
faces/man/man_10864.jpg,man,"(250, 250, 3)"
faces/man/man_12284.jpg,man,"(250, 250, 3)"
faces/man/man_5940.jpg,man,"(250, 250, 3)"
faces/man/man_14849.jpg,man,"(250, 250, 3)"
faces/man/man_11684.jpg,man,"(250, 250, 3)"
faces/man/man_16265.jpg,man,"(100, 100, 3)"
faces/man/man_8009.jpg,man,"(250, 250, 3)"
faces/man/man_4728.jpg,man,"(250, 250, 3)"
faces/man/man_3363.jpg,man,"(100, 100, 3)"
faces/man/man_8631.jpg,man,"(250, 250, 3)"
faces/man/man_15476.jpg,man,"(250, 250, 3)"
faces/man/man_16205.jpg,man,"(100, 100, 3)"
faces/man/man_4317.jpg,man,"(250, 250, 3)"
faces/man/man_10912.jpg,man,"(100, 100, 3)"
faces/man/man_11396.jpg,man,"(250, 250, 3)"
faces/man/man_11032.jpg,man,"(250, 250, 3)"
faces/man/man_16207.jpg,man,"(100, 100, 3)"
faces/man/man_5957.jpg,man,"(250, 250, 3)"
faces/man/man_12540.jpg,man,"(250, 250, 3)"
faces/man/man_2007.jpg,man,"(100, 100, 3)"
faces/man/man_12930.jpg,man,"(250, 250, 3)"
faces/man/man_11306.jpg,man,"(250, 250, 3)"
faces/man/man_15912.jpg,man,"(100, 100, 3)"
faces/man/man_16767.jpg,man,"(100, 100, 3)"
faces/man/man_1727.jpg,man,"(100, 100, 3)"
faces/man/man_2082.jpg,man,"(100, 100, 3)"
faces/man/man_7429.jpg,man,"(250, 250, 3)"
faces/man/man_5701.jpg,man,"(250, 250, 3)"
faces/man/man_14974.jpg,man,"(250, 250, 3)"
faces/man/man_13214.jpg,man,"(250, 250, 3)"
faces/man/man_2647.jpg,man,"(250, 250, 3)"
faces/man/man_16116.jpg,man,"(100, 100, 3)"
faces/man/man_4155.jpg,man,"(250, 250, 3)"
faces/man/man_15213.jpg,man,"(250, 250, 3)"
faces/man/man_11087.jpg,man,"(250, 250, 3)"
faces/man/man_12083.jpg,man,"(250, 250, 3)"
faces/man/man_11171.jpg,man,"(250, 250, 3)"
faces/man/man_299.jpg,man,"(100, 100, 3)"
faces/man/man_6635.jpg,man,"(250, 250, 3)"
faces/man/man_5768.jpg,man,"(250, 250, 3)"
faces/man/man_8577.jpg,man,"(250, 250, 3)"
faces/man/man_2461.jpg,man,"(100, 100, 3)"
faces/man/man_1939.jpg,man,"(100, 100, 3)"
faces/man/man_4199.jpg,man,"(250, 250, 3)"
faces/man/man_4822.jpg,man,"(250, 250, 3)"
faces/man/man_4586.jpg,man,"(100, 100, 3)"
faces/man/man_3564.jpg,man,"(100, 100, 3)"
faces/man/man_11619.jpg,man,"(250, 250, 3)"
faces/man/man_901.jpg,man,"(100, 100, 3)"
faces/man/man_3658.jpg,man,"(250, 250, 3)"
faces/man/man_16808.jpg,man,"(100, 100, 3)"
faces/man/man_9528.jpg,man,"(250, 250, 3)"
faces/man/man_2593.jpg,man,"(100, 100, 3)"
faces/man/man_13841.jpg,man,"(250, 250, 3)"
faces/man/man_15595.jpg,man,"(250, 250, 3)"
faces/man/man_16144.jpg,man,"(100, 100, 3)"
faces/man/man_4717.jpg,man,"(250, 250, 3)"
faces/man/man_2475.jpg,man,"(100, 100, 3)"
faces/man/man_4153.jpg,man,"(100, 100, 3)"
faces/man/man_7017.jpg,man,"(100, 100, 3)"
faces/man/man_8035.jpg,man,"(250, 250, 3)"
faces/man/man_15425.jpg,man,"(250, 250, 3)"
faces/man/man_5170.jpg,man,"(250, 250, 3)"
faces/man/man_15376.jpg,man,"(250, 250, 3)"
faces/man/man_14867.jpg,man,"(250, 250, 3)"
faces/man/man_2044.jpg,man,"(100, 100, 3)"
faces/man/man_3838.jpg,man,"(100, 100, 3)"
faces/man/man_8255.jpg,man,"(250, 250, 3)"
faces/man/man_11671.jpg,man,"(250, 250, 3)"
faces/man/man_8955.jpg,man,"(250, 250, 3)"
faces/man/man_3615.jpg,man,"(100, 100, 3)"
faces/man/man_1288.jpg,man,"(100, 100, 3)"
faces/man/man_2559.jpg,man,"(250, 250, 3)"
faces/man/man_9407.jpg,man,"(100, 100, 3)"
faces/man/man_556.jpg,man,"(100, 100, 3)"
faces/man/man_2602.jpg,man,"(100, 100, 3)"
faces/man/man_7269.jpg,man,"(100, 100, 3)"
faces/man/man_14222.jpg,man,"(250, 250, 3)"
faces/man/man_4033.jpg,man,"(250, 250, 3)"
faces/man/man_12926.jpg,man,"(250, 250, 3)"
faces/man/man_16807.jpg,man,"(100, 100, 3)"
faces/man/man_944.jpg,man,"(100, 100, 3)"
faces/man/man_15517.jpg,man,"(100, 100, 3)"
faces/man/man_14592.jpg,man,"(100, 100, 3)"
faces/man/man_8304.jpg,man,"(250, 250, 3)"
faces/man/man_14095.jpg,man,"(250, 250, 3)"
faces/man/man_16016.jpg,man,"(100, 100, 3)"
faces/man/man_13584.jpg,man,"(250, 250, 3)"
faces/man/man_5072.jpg,man,"(250, 250, 3)"
faces/man/man_6360.jpg,man,"(250, 250, 3)"
faces/man/man_15063.jpg,man,"(250, 250, 3)"
faces/man/man_9378.jpg,man,"(250, 250, 3)"
faces/man/man_14701.jpg,man,"(250, 250, 3)"
faces/man/man_5079.jpg,man,"(100, 100, 3)"
faces/man/man_1186.jpg,man,"(100, 100, 3)"
faces/man/man_8644.jpg,man,"(250, 250, 3)"
faces/man/man_7552.jpg,man,"(250, 250, 3)"
faces/man/man_5196.jpg,man,"(250, 250, 3)"
faces/man/man_4319.jpg,man,"(250, 250, 3)"
faces/man/man_4721.jpg,man,"(100, 100, 3)"
faces/man/man_4562.jpg,man,"(250, 250, 3)"
faces/man/man_6872.jpg,man,"(250, 250, 3)"
faces/man/man_7484.jpg,man,"(250, 250, 3)"
faces/man/man_11581.jpg,man,"(100, 100, 3)"
faces/man/man_7050.jpg,man,"(250, 250, 3)"
faces/man/man_4147.jpg,man,"(250, 250, 3)"
faces/man/man_6712.jpg,man,"(250, 250, 3)"
faces/man/man_1189.jpg,man,"(100, 100, 3)"
faces/man/man_14015.jpg,man,"(250, 250, 3)"
faces/man/man_2690.jpg,man,"(100, 100, 3)"
faces/man/man_9408.jpg,man,"(250, 250, 3)"
faces/man/man_8227.jpg,man,"(100, 100, 3)"
faces/man/man_9223.jpg,man,"(250, 250, 3)"
faces/man/man_13758.jpg,man,"(250, 250, 3)"
faces/man/man_12692.jpg,man,"(250, 250, 3)"
faces/man/man_17595.jpg,man,"(100, 100, 3)"
faces/man/man_1412.jpg,man,"(100, 100, 3)"
faces/man/man_7160.jpg,man,"(250, 250, 3)"
faces/man/man_2530.jpg,man,"(100, 100, 3)"
faces/man/man_7179.jpg,man,"(250, 250, 3)"
faces/man/man_8733.jpg,man,"(250, 250, 3)"
faces/man/man_3368.jpg,man,"(100, 100, 3)"
faces/man/man_15639.jpg,man,"(250, 250, 3)"
faces/man/man_17115.jpg,man,"(100, 100, 3)"
faces/man/man_2510.jpg,man,"(100, 100, 3)"
faces/man/man_16342.jpg,man,"(100, 100, 3)"
faces/man/man_17140.jpg,man,"(100, 100, 3)"
faces/man/man_7070.jpg,man,"(250, 250, 3)"
faces/man/man_16402.jpg,man,"(100, 100, 3)"
faces/man/man_7887.jpg,man,"(250, 250, 3)"
faces/man/man_1724.jpg,man,"(100, 100, 3)"
faces/man/man_7148.jpg,man,"(250, 250, 3)"
faces/man/man_3743.jpg,man,"(100, 100, 3)"
faces/man/man_14431.jpg,man,"(100, 100, 3)"
faces/man/man_15941.jpg,man,"(100, 100, 3)"
faces/man/man_8659.jpg,man,"(250, 250, 3)"
faces/man/man_9792.jpg,man,"(250, 250, 3)"
faces/man/man_3429.jpg,man,"(100, 100, 3)"
faces/man/man_6006.jpg,man,"(250, 250, 3)"
faces/man/man_4490.jpg,man,"(250, 250, 3)"
faces/man/man_1465.jpg,man,"(100, 100, 3)"
faces/man/man_6631.jpg,man,"(250, 250, 3)"
faces/man/man_3619.jpg,man,"(100, 100, 3)"
faces/man/man_2589.jpg,man,"(100, 100, 3)"
faces/man/man_14314.jpg,man,"(250, 250, 3)"
faces/man/man_1375.jpg,man,"(100, 100, 3)"
faces/man/man_16508.jpg,man,"(100, 100, 3)"
faces/man/man_16164.jpg,man,"(100, 100, 3)"
faces/man/man_3977.jpg,man,"(250, 250, 3)"
faces/man/man_7547.jpg,man,"(100, 100, 3)"
faces/man/man_13953.jpg,man,"(250, 250, 3)"
faces/man/man_16762.jpg,man,"(100, 100, 3)"
faces/man/man_4370.jpg,man,"(250, 250, 3)"
faces/man/man_8242.jpg,man,"(250, 250, 3)"
faces/man/man_17132.jpg,man,"(100, 100, 3)"
faces/man/man_4685.jpg,man,"(250, 250, 3)"
faces/man/man_139.jpg,man,"(100, 100, 3)"
faces/man/man_3705.jpg,man,"(100, 100, 3)"
faces/man/man_2846.jpg,man,"(100, 100, 3)"
faces/man/man_7528.jpg,man,"(250, 250, 3)"
faces/man/man_14253.jpg,man,"(250, 250, 3)"
faces/man/man_6430.jpg,man,"(250, 250, 3)"
faces/man/man_9473.jpg,man,"(250, 250, 3)"
faces/man/man_9637.jpg,man,"(250, 250, 3)"
faces/man/man_10715.jpg,man,"(100, 100, 3)"
faces/man/man_10697.jpg,man,"(250, 250, 3)"
faces/man/man_12862.jpg,man,"(250, 250, 3)"
faces/man/man_2065.jpg,man,"(100, 100, 3)"
faces/man/man_8868.jpg,man,"(250, 250, 3)"
faces/man/man_2315.jpg,man,"(100, 100, 3)"
faces/man/man_4925.jpg,man,"(100, 100, 3)"
faces/man/man_9745.jpg,man,"(250, 250, 3)"
faces/man/man_5850.jpg,man,"(250, 250, 3)"
faces/man/man_8926.jpg,man,"(100, 100, 3)"
faces/man/man_10730.jpg,man,"(250, 250, 3)"
faces/man/man_7466.jpg,man,"(250, 250, 3)"
faces/man/man_5284.jpg,man,"(250, 250, 3)"
faces/man/man_7319.jpg,man,"(250, 250, 3)"
faces/man/man_9290.jpg,man,"(250, 250, 3)"
faces/man/man_15173.jpg,man,"(250, 250, 3)"
faces/man/man_198.jpg,man,"(100, 100, 3)"
faces/man/man_13753.jpg,man,"(250, 250, 3)"
faces/man/man_10840.jpg,man,"(250, 250, 3)"
faces/man/man_15275.jpg,man,"(250, 250, 3)"
faces/man/man_5139.jpg,man,"(250, 250, 3)"
faces/man/man_3950.jpg,man,"(250, 250, 3)"
faces/man/man_1301.jpg,man,"(100, 100, 3)"
faces/man/man_16071.jpg,man,"(100, 100, 3)"
faces/man/man_5692.jpg,man,"(250, 250, 3)"
faces/man/man_16203.jpg,man,"(100, 100, 3)"
faces/man/man_6036.jpg,man,"(100, 100, 3)"
faces/man/man_6657.jpg,man,"(250, 250, 3)"
faces/man/man_1098.jpg,man,"(100, 100, 3)"
faces/man/man_2426.jpg,man,"(100, 100, 3)"
faces/man/man_16133.jpg,man,"(100, 100, 3)"
faces/man/man_3494.jpg,man,"(100, 100, 3)"
faces/man/man_9448.jpg,man,"(250, 250, 3)"
faces/man/man_16530.jpg,man,"(100, 100, 3)"
faces/man/man_14752.jpg,man,"(250, 250, 3)"
faces/man/man_11494.jpg,man,"(250, 250, 3)"
faces/man/man_17291.jpg,man,"(100, 100, 3)"
faces/man/man_14839.jpg,man,"(250, 250, 3)"
faces/man/man_12433.jpg,man,"(250, 250, 3)"
faces/man/man_5549.jpg,man,"(250, 250, 3)"
faces/man/man_3292.jpg,man,"(100, 100, 3)"
faces/man/man_6556.jpg,man,"(250, 250, 3)"
faces/man/man_16086.jpg,man,"(100, 100, 3)"
faces/man/man_4611.jpg,man,"(250, 250, 3)"
faces/man/man_2314.jpg,man,"(250, 250, 3)"
faces/man/man_4975.jpg,man,"(250, 250, 3)"
faces/man/man_6179.jpg,man,"(250, 250, 3)"
faces/man/man_12307.jpg,man,"(100, 100, 3)"
faces/man/man_12815.jpg,man,"(100, 100, 3)"
faces/man/man_2977.jpg,man,"(100, 100, 3)"
faces/man/man_6597.jpg,man,"(100, 100, 3)"
faces/man/man_9882.jpg,man,"(250, 250, 3)"
faces/man/man_12931.jpg,man,"(250, 250, 3)"
faces/man/man_10481.jpg,man,"(250, 250, 3)"
faces/man/man_1538.jpg,man,"(100, 100, 3)"
faces/man/man_6178.jpg,man,"(250, 250, 3)"
faces/man/man_11775.jpg,man,"(250, 250, 3)"
faces/man/man_11716.jpg,man,"(100, 100, 3)"
faces/man/man_609.jpg,man,"(100, 100, 3)"
faces/man/man_11509.jpg,man,"(250, 250, 3)"
faces/man/man_4898.jpg,man,"(250, 250, 3)"
faces/man/man_2687.jpg,man,"(100, 100, 3)"
faces/man/man_10560.jpg,man,"(250, 250, 3)"
faces/man/man_73.jpg,man,"(100, 100, 3)"
faces/man/man_16910.jpg,man,"(100, 100, 3)"
faces/man/man_1261.jpg,man,"(100, 100, 3)"
faces/man/man_3094.jpg,man,"(100, 100, 3)"
faces/man/man_15150.jpg,man,"(250, 250, 3)"
faces/man/man_10699.jpg,man,"(250, 250, 3)"
faces/man/man_7254.jpg,man,"(250, 250, 3)"
faces/man/man_8092.jpg,man,"(250, 250, 3)"
faces/man/man_4334.jpg,man,"(250, 250, 3)"
faces/man/man_4038.jpg,man,"(250, 250, 3)"
faces/man/man_734.jpg,man,"(100, 100, 3)"
faces/man/man_2527.jpg,man,"(100, 100, 3)"
faces/man/man_16983.jpg,man,"(100, 100, 3)"
faces/man/man_17541.jpg,man,"(100, 100, 3)"
faces/man/man_15637.jpg,man,"(250, 250, 3)"
faces/man/man_11878.jpg,man,"(250, 250, 3)"
faces/man/man_6810.jpg,man,"(250, 250, 3)"
faces/man/man_2657.jpg,man,"(100, 100, 3)"
faces/man/man_13300.jpg,man,"(250, 250, 3)"
faces/man/man_199.jpg,man,"(100, 100, 3)"
faces/man/man_101.jpg,man,"(100, 100, 3)"
faces/man/man_9799.jpg,man,"(250, 250, 3)"
faces/man/man_1035.jpg,man,"(100, 100, 3)"
faces/man/man_6476.jpg,man,"(250, 250, 3)"
faces/man/man_16409.jpg,man,"(100, 100, 3)"
faces/man/man_5477.jpg,man,"(250, 250, 3)"
faces/man/man_3438.jpg,man,"(100, 100, 3)"
faces/man/man_8948.jpg,man,"(250, 250, 3)"
faces/man/man_7449.jpg,man,"(250, 250, 3)"
faces/man/man_11021.jpg,man,"(250, 250, 3)"
faces/man/man_3010.jpg,man,"(100, 100, 3)"
faces/man/man_5183.jpg,man,"(250, 250, 3)"
faces/man/man_12852.jpg,man,"(250, 250, 3)"
faces/man/man_12096.jpg,man,"(250, 250, 3)"
faces/man/man_6816.jpg,man,"(250, 250, 3)"
faces/man/man_13760.jpg,man,"(250, 250, 3)"
faces/man/man_4928.jpg,man,"(250, 250, 3)"
faces/man/man_15814.jpg,man,"(100, 100, 3)"
faces/man/man_13270.jpg,man,"(250, 250, 3)"
faces/man/man_10418.jpg,man,"(250, 250, 3)"
faces/man/man_11951.jpg,man,"(250, 250, 3)"
faces/man/man_4719.jpg,man,"(250, 250, 3)"
faces/man/man_10389.jpg,man,"(250, 250, 3)"
faces/man/man_9700.jpg,man,"(250, 250, 3)"
faces/man/man_8264.jpg,man,"(250, 250, 3)"
faces/man/man_7520.jpg,man,"(250, 250, 3)"
faces/man/man_16793.jpg,man,"(100, 100, 3)"
faces/man/man_17463.jpg,man,"(100, 100, 3)"
faces/man/man_10831.jpg,man,"(250, 250, 3)"
faces/man/man_10711.jpg,man,"(250, 250, 3)"
faces/man/man_4485.jpg,man,"(250, 250, 3)"
faces/man/man_12880.jpg,man,"(250, 250, 3)"
faces/man/man_6055.jpg,man,"(250, 250, 3)"
faces/man/man_13252.jpg,man,"(250, 250, 3)"
faces/man/man_14043.jpg,man,"(250, 250, 3)"
faces/man/man_14328.jpg,man,"(250, 250, 3)"
faces/man/man_11631.jpg,man,"(250, 250, 3)"
faces/man/man_3191.jpg,man,"(100, 100, 3)"
faces/man/man_17477.jpg,man,"(100, 100, 3)"
faces/man/man_3137.jpg,man,"(100, 100, 3)"
faces/man/man_4294.jpg,man,"(250, 250, 3)"
faces/man/man_10460.jpg,man,"(250, 250, 3)"
faces/man/man_2923.jpg,man,"(100, 100, 3)"
faces/man/man_15996.jpg,man,"(100, 100, 3)"
faces/man/man_17325.jpg,man,"(100, 100, 3)"
faces/man/man_13921.jpg,man,"(250, 250, 3)"
faces/man/man_4166.jpg,man,"(250, 250, 3)"
faces/man/man_5070.jpg,man,"(250, 250, 3)"
faces/man/man_5610.jpg,man,"(100, 100, 3)"
faces/man/man_14606.jpg,man,"(250, 250, 3)"
faces/man/man_4391.jpg,man,"(250, 250, 3)"
faces/man/man_9693.jpg,man,"(250, 250, 3)"
faces/man/man_9388.jpg,man,"(250, 250, 3)"
faces/man/man_14169.jpg,man,"(250, 250, 3)"
faces/man/man_10454.jpg,man,"(250, 250, 3)"
faces/man/man_12300.jpg,man,"(250, 250, 3)"
faces/man/man_4922.jpg,man,"(250, 250, 3)"
faces/man/man_5052.jpg,man,"(250, 250, 3)"
faces/man/man_27.jpg,man,"(100, 100, 3)"
faces/man/man_5641.jpg,man,"(250, 250, 3)"
faces/man/man_4634.jpg,man,"(100, 100, 3)"
faces/man/man_815.jpg,man,"(100, 100, 3)"
faces/man/man_7102.jpg,man,"(250, 250, 3)"
faces/man/man_316.jpg,man,"(100, 100, 3)"
faces/man/man_1535.jpg,man,"(100, 100, 3)"
faces/man/man_15023.jpg,man,"(250, 250, 3)"
faces/man/man_12383.jpg,man,"(250, 250, 3)"
faces/man/man_15384.jpg,man,"(250, 250, 3)"
faces/man/man_10928.jpg,man,"(250, 250, 3)"
faces/man/man_9303.jpg,man,"(250, 250, 3)"
faces/man/man_2900.jpg,man,"(100, 100, 3)"
faces/man/man_6552.jpg,man,"(250, 250, 3)"
faces/man/man_3922.jpg,man,"(250, 250, 3)"
faces/man/man_4636.jpg,man,"(250, 250, 3)"
faces/man/man_7973.jpg,man,"(250, 250, 3)"
faces/man/man_2352.jpg,man,"(100, 100, 3)"
faces/man/man_13182.jpg,man,"(250, 250, 3)"
faces/man/man_4987.jpg,man,"(250, 250, 3)"
faces/man/man_8660.jpg,man,"(250, 250, 3)"
faces/man/man_15923.jpg,man,"(100, 100, 3)"
faces/man/man_14627.jpg,man,"(250, 250, 3)"
faces/man/man_12554.jpg,man,"(250, 250, 3)"
faces/man/man_3779.jpg,man,"(100, 100, 3)"
faces/man/man_9760.jpg,man,"(250, 250, 3)"
faces/man/man_3181.jpg,man,"(100, 100, 3)"
faces/man/man_9373.jpg,man,"(250, 250, 3)"
faces/man/man_9363.jpg,man,"(250, 250, 3)"
faces/man/man_8344.jpg,man,"(250, 250, 3)"
faces/man/man_445.jpg,man,"(100, 100, 3)"
faces/man/man_4573.jpg,man,"(100, 100, 3)"
faces/man/man_14855.jpg,man,"(250, 250, 3)"
faces/man/man_12551.jpg,man,"(250, 250, 3)"
faces/man/man_8515.jpg,man,"(250, 250, 3)"
faces/man/man_323.jpg,man,"(100, 100, 3)"
faces/man/man_6131.jpg,man,"(250, 250, 3)"
faces/man/man_683.jpg,man,"(100, 100, 3)"
faces/man/man_17431.jpg,man,"(100, 100, 3)"
faces/man/man_15122.jpg,man,"(250, 250, 3)"
faces/man/man_8908.jpg,man,"(250, 250, 3)"
faces/man/man_7481.jpg,man,"(250, 250, 3)"
faces/man/man_4404.jpg,man,"(250, 250, 3)"
faces/man/man_8008.jpg,man,"(250, 250, 3)"
faces/man/man_172.jpg,man,"(100, 100, 3)"
faces/man/man_1600.jpg,man,"(100, 100, 3)"
faces/man/man_2267.jpg,man,"(100, 100, 3)"
faces/man/man_11101.jpg,man,"(250, 250, 3)"
faces/man/man_11139.jpg,man,"(250, 250, 3)"
faces/man/man_17608.jpg,man,"(100, 100, 3)"
faces/man/man_5628.jpg,man,"(250, 250, 3)"
faces/man/man_8697.jpg,man,"(250, 250, 3)"
faces/man/man_14454.jpg,man,"(250, 250, 3)"
faces/man/man_12019.jpg,man,"(250, 250, 3)"
faces/man/man_2032.jpg,man,"(100, 100, 3)"
faces/man/man_2839.jpg,man,"(100, 100, 3)"
faces/man/man_11092.jpg,man,"(250, 250, 3)"
faces/man/man_4700.jpg,man,"(250, 250, 3)"
faces/man/man_17418.jpg,man,"(100, 100, 3)"
faces/man/man_6582.jpg,man,"(250, 250, 3)"
faces/man/man_14518.jpg,man,"(250, 250, 3)"
faces/man/man_14441.jpg,man,"(250, 250, 3)"
faces/man/man_6686.jpg,man,"(250, 250, 3)"
faces/man/man_4088.jpg,man,"(250, 250, 3)"
faces/man/man_3803.jpg,man,"(250, 250, 3)"
faces/man/man_5727.jpg,man,"(250, 250, 3)"
faces/man/man_14711.jpg,man,"(250, 250, 3)"
faces/man/man_16097.jpg,man,"(100, 100, 3)"
faces/man/man_15981.jpg,man,"(100, 100, 3)"
faces/man/man_14450.jpg,man,"(250, 250, 3)"
faces/man/man_10610.jpg,man,"(250, 250, 3)"
faces/man/man_6935.jpg,man,"(250, 250, 3)"
faces/man/man_3428.jpg,man,"(100, 100, 3)"
faces/man/man_10838.jpg,man,"(100, 100, 3)"
faces/man/man_14266.jpg,man,"(250, 250, 3)"
faces/man/man_1173.jpg,man,"(100, 100, 3)"
faces/man/man_4969.jpg,man,"(250, 250, 3)"
faces/man/man_11390.jpg,man,"(250, 250, 3)"
faces/man/man_9817.jpg,man,"(250, 250, 3)"
faces/man/man_15315.jpg,man,"(250, 250, 3)"
faces/man/man_612.jpg,man,"(100, 100, 3)"
faces/man/man_4158.jpg,man,"(250, 250, 3)"
faces/man/man_8842.jpg,man,"(250, 250, 3)"
faces/man/man_13426.jpg,man,"(250, 250, 3)"
faces/man/man_12368.jpg,man,"(250, 250, 3)"
faces/man/man_834.jpg,man,"(100, 100, 3)"
faces/man/man_16609.jpg,man,"(100, 100, 3)"
faces/man/man_14353.jpg,man,"(250, 250, 3)"
faces/man/man_13545.jpg,man,"(250, 250, 3)"
faces/man/man_857.jpg,man,"(100, 100, 3)"
faces/man/man_6384.jpg,man,"(250, 250, 3)"
faces/man/man_5719.jpg,man,"(250, 250, 3)"
faces/man/man_15085.jpg,man,"(250, 250, 3)"
faces/man/man_5336.jpg,man,"(250, 250, 3)"
faces/man/man_7673.jpg,man,"(250, 250, 3)"
faces/man/man_6327.jpg,man,"(250, 250, 3)"
faces/man/man_10920.jpg,man,"(250, 250, 3)"
faces/man/man_6851.jpg,man,"(250, 250, 3)"
faces/man/man_2925.jpg,man,"(250, 250, 3)"
faces/man/man_17282.jpg,man,"(100, 100, 3)"
faces/man/man_4127.jpg,man,"(250, 250, 3)"
faces/man/man_7675.jpg,man,"(250, 250, 3)"
faces/man/man_4266.jpg,man,"(250, 250, 3)"
faces/man/man_10721.jpg,man,"(250, 250, 3)"
faces/man/man_13231.jpg,man,"(250, 250, 3)"
faces/man/man_11011.jpg,man,"(250, 250, 3)"
faces/man/man_14589.jpg,man,"(250, 250, 3)"
faces/man/man_17227.jpg,man,"(100, 100, 3)"
faces/man/man_8988.jpg,man,"(250, 250, 3)"
faces/man/man_5732.jpg,man,"(250, 250, 3)"
faces/man/man_6220.jpg,man,"(250, 250, 3)"
faces/man/man_15674.jpg,man,"(250, 250, 3)"
faces/man/man_3103.jpg,man,"(100, 100, 3)"
faces/man/man_17320.jpg,man,"(100, 100, 3)"
faces/man/man_10326.jpg,man,"(250, 250, 3)"
faces/man/man_16771.jpg,man,"(100, 100, 3)"
faces/man/man_10570.jpg,man,"(250, 250, 3)"
faces/man/man_3359.jpg,man,"(250, 250, 3)"
faces/man/man_8904.jpg,man,"(250, 250, 3)"
faces/man/man_16605.jpg,man,"(100, 100, 3)"
faces/man/man_9695.jpg,man,"(250, 250, 3)"
faces/man/man_14997.jpg,man,"(100, 100, 3)"
faces/man/man_3114.jpg,man,"(250, 250, 3)"
faces/man/man_9361.jpg,man,"(250, 250, 3)"
faces/man/man_4412.jpg,man,"(250, 250, 3)"
faces/man/man_12601.jpg,man,"(250, 250, 3)"
faces/man/man_6574.jpg,man,"(250, 250, 3)"
faces/man/man_11811.jpg,man,"(250, 250, 3)"
faces/man/man_13806.jpg,man,"(250, 250, 3)"
faces/man/man_3484.jpg,man,"(100, 100, 3)"
faces/man/man_13388.jpg,man,"(250, 250, 3)"
faces/man/man_2747.jpg,man,"(250, 250, 3)"
faces/man/man_4842.jpg,man,"(250, 250, 3)"
faces/man/man_10751.jpg,man,"(250, 250, 3)"
faces/man/man_16520.jpg,man,"(100, 100, 3)"
faces/man/man_12129.jpg,man,"(250, 250, 3)"
faces/man/man_2365.jpg,man,"(100, 100, 3)"
faces/man/man_3693.jpg,man,"(100, 100, 3)"
faces/man/man_9829.jpg,man,"(250, 250, 3)"
faces/man/man_3432.jpg,man,"(100, 100, 3)"
faces/man/man_12427.jpg,man,"(250, 250, 3)"
faces/man/man_2262.jpg,man,"(100, 100, 3)"
faces/man/man_11465.jpg,man,"(250, 250, 3)"
faces/man/man_5972.jpg,man,"(250, 250, 3)"
faces/man/man_10272.jpg,man,"(250, 250, 3)"
faces/man/man_17062.jpg,man,"(100, 100, 3)"
faces/man/man_13510.jpg,man,"(250, 250, 3)"
faces/man/man_14921.jpg,man,"(250, 250, 3)"
faces/man/man_2569.jpg,man,"(100, 100, 3)"
faces/man/man_13676.jpg,man,"(100, 100, 3)"
faces/man/man_15313.jpg,man,"(250, 250, 3)"
faces/man/man_5730.jpg,man,"(250, 250, 3)"
faces/man/man_13447.jpg,man,"(250, 250, 3)"
faces/man/man_13464.jpg,man,"(250, 250, 3)"
